replicate,model_mean_hidden_ba
737,0.53266481519953257
738,0.52582759030912363
739,0.53589854618904831
740,0.51554241360252839
741,0.51689984281899259
742,0.52270971776616237
743,0.52171869913527402
744,0.52686941288839573
745,0.52715148812433388
746,0.51216537397979012
747,0.52325023713987995
748,0.51938461518373014
749,0.52099888513724402
750,0.51816279780091967
751,0.51931975423239829
752,0.51405769587890426
753,0.52494068502493585
754,0.52050203937146455
755,0.52411601714628597
756,0.5213628966629813
757,0.51399304492858855
758,0.52363405672280727
759,0.51671403900317103
760,0.52332192981254244
761,0.51766867984726894
762,0.51349636365416962
763,0.50604590558979856
764,0.52697095246374059
765,0.522270768109803
766,0.51481796786488421
767,0.51195798592872976
768,0.51805268543190719
769,0.52136751502765888
770,0.52359631947963869
771,0.52144273143767694
772,0.51131691853238226
773,0.52196224804555824
774,0.52799549616588715
775,0.51946859248713273
776,0.51864149517971481
777,0.52012710062892875
778,0.51818953595563877
779,0.52676521036206103
780,0.51498068044276946
781,0.53316083385328583
782,0.52784878589431761
783,0.52146429947526496
784,0.52750238326854071
785,0.52673290760380787
786,0.51990368767555162
787,0.51855878494627161
788,0.52131774963720501
789,0.51905963044680559
790,0.51497686889274874
791,0.51788294374461596
792,0.51575590924294201
793,0.52158034349610483
794,0.52164530258523145
795,0.52337011357866658
796,0.52003381106717883
797,0.51429103077909688
798,0.52494417496623225
799,0.52995230094882884
800,0.52117714200627552
801,0.53039149318707735
802,0.52435078409444591
803,0.51748804106078417
804,0.5253193826493201
805,0.52296998868531008
806,0.5199693367529854
807,0.52246742566096982
808,0.52390721423923292
809,0.5277586552051543
810,0.52320911096712075
811,0.52609878882662797
812,0.51650419251452995
813,0.51978652235369449
814,0.52905304771946982
815,0.52772274412529374
816,0.52840669708364785
817,0.52207330150899289
818,0.52263578330412774
819,0.52791834769926527
820,0.52145527705493688
821,0.53699211241634959
822,0.51521645712878827
823,0.52432287189445881
824,0.52251121644165455
825,0.51648589502655695
826,0.52804486731785583
827,0.52341536309581216
828,0.5203059161964424
829,0.52891513535156376
830,0.51714104563581542
831,0.52149763510559399
832,0.52281049040616212
833,0.52102173980822808
834,0.51892550411734217
835,0.52574172124444629
836,0.52596199424034473
837,0.51618998020750306
838,0.52346264896431882
839,0.52590592786383539
840,0.52386631756496493
841,0.51765354391794993
842,0.52247236366656591
843,0.51682293928869716
844,0.52717974084200381
845,0.52028936180766439
846,0.5334407770838242
847,0.520924686475571
848,0.51979136841502693
849,0.51902289400980783
850,0.51990603183786621
851,0.52620468810600252
852,0.5275194359318548
853,0.51754972285097645
854,0.51930490930067474
855,0.52240429255918419
856,0.52233999674347276
857,0.52965763449026848
858,0.53146642407526712
859,0.5289592561705353
860,0.5218489727120933
861,0.51534885458073276
862,0.5314964096340945
863,0.52168113944238859
864,0.52082418039722744
865,0.5229884324447156
866,0.52047352092353827
867,0.51460839165322914
868,0.52798027126581748
869,0.51942762358900241
870,0.51598255668213677
871,0.52171229881161796
872,0.51797740770675249
873,0.51906746773434531
