endpoint,q,method,n_models,n_surfaces,primary_BA_model_balanced,suppression_flags,verdict_eligible,descriptive_only,model_clustered_ci_lo,model_clustered_ci_hi,surface_clustered_ci_lo,surface_clustered_ci_hi,lift_vs_majority,lift_vs_majority_ci_lo,lift_vs_majority_ci_hi,lift_vs_majority_perm_p,lift_vs_random_score,lift_vs_random_score_ci_lo,lift_vs_random_score_ci_hi,lift_vs_random_score_perm_p
floor_vs_ceiling_within_range_only,20,hamming_kernel,10,65,0.6624358153323199,,True,False,0.620572007531308,0.699434164687049,0.6287379098326044,0.700642253496009,0.11370012810288259,0.08687737757056103,0.14048405829500363,0.0026997300269973002,0.16259144269788955,0.12202485667395976,0.19930486576123793,0.0026997300269973002
floor_vs_ceiling_within_range_only,20,majority,10,65,0.5487356872294372,,True,False,0.5317383003246753,0.5640865052759739,0.5280634965277778,0.5742787407106781,0.0,0.0,0.0,1.0,0.04889131459500695,0.03240120933291245,0.06388741021868342,0.0035996400359964
floor_vs_ceiling_within_range_only,20,random_score,10,65,0.49984437263443027,,True,False,0.49841726426692523,0.5011723973528576,0.4981722712877172,0.501565144120962,-0.04889131459500695,-0.06420972987955857,-0.03210398770208267,0.0040995900409959,0.0,0.0,0.0,1.0
outside_range,4,degree1_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;below_feature_floor_degree1;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,4,degree2_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;below_feature_floor_degree2;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,4,hamming_kernel,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,4,majority,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,4,query_only,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,4,random_alert,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,6,degree1_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;rank_deficient_above_floor_degree1;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,6,degree2_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;below_feature_floor_degree2;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,6,hamming_kernel,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,6,majority,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,6,query_only,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,6,random_alert,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,8,degree1_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,8,degree2_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;below_feature_floor_degree2;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,8,hamming_kernel,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,8,majority,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,8,query_only,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,8,random_alert,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,12,degree1_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,12,degree2_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;below_feature_floor_degree2;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,12,hamming_kernel,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,12,majority,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,12,query_only,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,12,random_alert,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,16,degree1_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,16,degree2_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;rank_deficient_above_floor_degree2;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,16,hamming_kernel,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,16,majority,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,16,query_only,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,16,random_alert,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,20,degree1_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,20,degree2_ridge,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,20,hamming_kernel,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,20,majority,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,20,query_only,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
outside_range,20,random_alert,0,0,,descriptive_only_valid_split_frac;min_surface_units_lt_5;harm_endpoint_CB14_descriptive_only,False,True,,,,,,,,,,,,
