replicate,model_boot_mean,scenario_cluster_model_weighted_boot_mean,scenario_simple_boot_mean
15054,0.7510341464221002,0.746255797250024,0.7249124791656412
15055,0.7412873742504724,0.7846915741772829,0.6991313276433181
15056,0.7366162302810115,0.7444895567754558,0.7056525498126722
15057,0.7525420376323357,0.7346937069451565,0.7206219579862286
15058,0.7230138059404527,0.7354975655791853,0.7395363283715584
15059,0.7562894448336202,0.7383231530595166,0.7412158228673811
15060,0.7659754604837927,0.7375048677672262,0.7361943928709426
15061,0.751203514362654,0.7274105310680733,0.7577696988292928
15062,0.7601610863236679,0.7754676531184956,0.7338819863693418
15063,0.7579173300707331,0.7506265041670437,0.7414451989923364
15064,0.7485548515651083,0.7633863925305574,0.7194404083818519
15065,0.7533821628857129,0.7164033913394007,0.7238501741969001
15066,0.7354509101250177,0.7761825497460917,0.7769176261777281
15067,0.7373686281609598,0.710811362794989,0.765695341590894
15068,0.7532147392952669,0.6964488576670941,0.7308297804731805
15069,0.7468497384533682,0.7420261579949174,0.7679246161360501
15070,0.7470128205002143,0.7407010998253392,0.7460117918394014
15071,0.7539659679659764,0.7249029252805272,0.7377128318195421
15072,0.7208052401178454,0.6937254601227995,0.7713403965547261
15073,0.7426820454173181,0.7752850906517306,0.7241286607055394
15074,0.7518988109810387,0.718286463313863,0.7571680959540829
15075,0.7429855726665102,0.6967272653335719,0.7400715507417107
15076,0.735514082767908,0.7490081156198882,0.725328410197957
15077,0.7619207668727261,0.7951227077393771,0.7363809739219525
15078,0.7274535010990795,0.7918133410179891,0.7258857004108716
15079,0.754749930793723,0.7638448237828968,0.710953624665877
15080,0.7640977890797575,0.7533897109025413,0.7146256906293552
15081,0.7538184473047175,0.8030335632572199,0.7370898610582246
15082,0.7430868587454029,0.7660802724717003,0.7000060696111998
15083,0.7502401312068476,0.7410198216670498,0.7625840645999921
15084,0.7374527707312892,0.7707002151514972,0.7435832540031112
15085,0.7526067792011671,0.7709541287685074,0.7009824666417966
15086,0.7658414245822918,0.7249280277302729,0.7016088393973634
15087,0.7571566021326407,0.7219634336203962,0.705846493025365
15088,0.7566287073274812,0.7937833074653055,0.7108127700685242
15089,0.740455422516349,0.7673209376398351,0.762472499240535
15090,0.7630340764109996,0.7166211958333817,0.7561437154025809
15091,0.7434375695694918,0.7792368494109152,0.7393050205990629
15092,0.7569059580085498,0.7584763476025769,0.7329628889902647
15093,0.7430038111481988,0.741536319605675,0.7218178253333926
15094,0.7653481264481719,0.7985862775673856,0.7456377734684191
15095,0.7340835613283972,0.7213334458063602,0.7075749008459115
15096,0.7557721199840548,0.7491433537025955,0.7314997491401304
15097,0.7329654807129101,0.7288000108539961,0.7365168814998917
15098,0.7639620493112735,0.7219909139629864,0.737868204343118
15099,0.7255541881039903,0.6948093275981261,0.7423884742739145
15100,0.7541725124191017,0.7444598857004198,0.7261884102968299
15101,0.7467421294829744,0.7635436301523028,0.7163710526119452
15102,0.7418379880669099,0.7797631412464797,0.753152317967184
15103,0.738848829508494,0.7493353884853938,0.7229497278011607
15104,0.7367403013414549,0.7346056260192058,0.7247202162545754
15105,0.7556274898420452,0.7807083194247191,0.7628273847029519
15106,0.7322679010450486,0.7603721402238766,0.7203772233735265
15107,0.7507911380723036,0.7768961118694742,0.7393757268801525
15108,0.7574307997582458,0.7228667179161449,0.7650305984086929
15109,0.748276398944746,0.7209345934344866,0.7403058574469267
15110,0.7393574912706242,0.7635630402454069,0.7000414165237492
15111,0.7336542176674661,0.7075109764915903,0.7216181577077102
15112,0.761195805507018,0.7644159552935953,0.7282917989454001
15113,0.7383713691954024,0.7363400433888236,0.7503282963778718
15114,0.7284366615061536,0.7504692958469458,0.7646906342855171
15115,0.7416706406033342,0.7647073856662154,0.7538194297134282
15116,0.7434462455222636,0.7591358447010503,0.7007074258754624
15117,0.7629514590793887,0.7520518565052361,0.7054845414629733
15118,0.7531874337242905,0.6987612805803124,0.7347018052594864
15119,0.7418894178124245,0.7655410690667277,0.7350512073361488
15120,0.7421027087549601,0.781630248894473,0.7248283187835598
15121,0.7678693862248075,0.7152358910124997,0.7500071451014158
15122,0.7489515084635957,0.7171105227990429,0.7284727613841404
15123,0.739142575009667,0.7491443245194241,0.7631067707711187
15124,0.7580131894760673,0.7420506843412433,0.7625631705659065
15125,0.7459134044328615,0.7396510755575666,0.7337648647363217
15126,0.7540900603586418,0.7046171859226102,0.717603748339983
15127,0.7633075864204386,0.7443591431354784,0.7349694123372299
15128,0.7403546361622357,0.7103214918438395,0.710156742463715
15129,0.7388569067240057,0.7520773849312524,0.7482574809088359
15130,0.7396152972629719,0.7491162983823662,0.7237770342414543
15131,0.7558437482486823,0.7288637019775078,0.7402930730968171
15132,0.7747037991367651,0.7599014632631843,0.7341537332875206
15133,0.7301794838506741,0.7683583675264222,0.7413269340564882
15134,0.746429916124413,0.7480458530564034,0.7084854637223882
15135,0.7716001496423079,0.7617944248800989,0.7484959922812127
15136,0.7598067667019723,0.7543349024261323,0.7510649034094333
15137,0.7398169411200967,0.8056788955192677,0.712571407805382
15138,0.7428829074441443,0.762229458770881,0.7341020445612524
15139,0.7535251980394101,0.7583891277886763,0.7271010327636916
15140,0.7470060854303823,0.7600528036432972,0.7402329139894791
15141,0.7410002379424316,0.7387946449495068,0.7977066545848249
15142,0.7259933146248729,0.747016371753628,0.7498698622982042
15143,0.7332236420245037,0.7648503043401415,0.7495293561434238
15144,0.7502483758749994,0.762052656564955,0.7600589087044137
15145,0.743902916531392,0.7714656740015859,0.739494679081221
15146,0.7523007181277299,0.7520942809692236,0.7253707339611118
15147,0.7662701977712439,0.7096536568995548,0.7257181822438222
15148,0.7425305599072278,0.7376097009070655,0.7059398076742166
15149,0.7335791158336458,0.7535910573972495,0.7347064032634123
15150,0.7376542964466211,0.7135632805723159,0.7519585895522238
15151,0.7441434060787355,0.7286982579140926,0.7504604758098686
15152,0.7350236925048935,0.7551876981093142,0.7379426648000844
15153,0.7513354729029195,0.8047223428332698,0.7247153771704493
15154,0.7476698879624946,0.7383685481174601,0.7263113925431207
15155,0.7528193054030605,0.8048867091404641,0.7280939869727889
15156,0.7343107561420801,0.7572278182662193,0.7312474991159741
15157,0.7289593454825936,0.6929091078061214,0.7262119919724842
15158,0.737314312874168,0.7554716806777818,0.7299846405627244
15159,0.7300812870462137,0.7230797392646302,0.7616845154432925
15160,0.7555599982507579,0.7434073197597119,0.7799718817878917
15161,0.7530846596232541,0.7823261146024029,0.7617573167716435
15162,0.7530915743189565,0.7591797320142029,0.7378987559268134
15163,0.7513392854588532,0.7576031675233408,0.7313501435525221
15164,0.7555858725067408,0.762804259993086,0.7297954536205954
15165,0.7433871472506544,0.7242733511370841,0.7858490232478278
15166,0.750178507177729,0.7838001094399754,0.7264751858099264
15167,0.7522426555016245,0.7653056987398891,0.7496980068238226
15168,0.7422663682068438,0.7428764127470662,0.7453105798685551
15169,0.751872337987796,0.7972512686869452,0.7077342450372175
15170,0.7430938125953543,0.7407595629167084,0.7447380000129874
15171,0.7476996468540686,0.7652858051603878,0.7113050294101341
15172,0.748316839623277,0.7460571616441679,0.7280686072340389
15173,0.7407403563663049,0.7641976990710517,0.7830763058161512
15174,0.758071365710992,0.7626386574660825,0.7399914205139739
15175,0.7311200080761888,0.7574844328303373,0.7201715261610965
15176,0.7433735121279128,0.7526722495243356,0.7412511488259612
15177,0.737186817773836,0.7683447368459709,0.7254062927064949
15178,0.7487374043630463,0.7349408513927598,0.7350210818230879
15179,0.7611239941493518,0.7560847694973123,0.755235957195219
15180,0.7594125874089973,0.7017698560980665,0.7487496995411517
15181,0.7436232409047487,0.7229160185092113,0.7777060113432847
15182,0.7596522896204959,0.7545877962996198,0.7433707121427044
15183,0.7513745714357707,0.7004558181649674,0.7147665204463232
15184,0.752075624960197,0.7508457633394512,0.7502576979714198
15185,0.7589108197024531,0.7704805568435593,0.7352684536331616
15186,0.7513726531480338,0.7449583733798086,0.7420019171125212
15187,0.7435438435894641,0.7425104298899702,0.732285233477162
15188,0.7487134965217643,0.7358339419565729,0.7306766097385115
15189,0.7323998372554857,0.7748169823705182,0.7522864235223408
15190,0.737918488147005,0.7939069731435932,0.7377193948807543
15191,0.7539202993690696,0.8039994047367809,0.7213281642402487
15192,0.7413161941073332,0.7789505666958478,0.7730107079321297
15193,0.7351275586689472,0.7576853711627276,0.7130239379101061
15194,0.755870316788515,0.7753783442601476,0.7666088351674238
15195,0.7457098817074842,0.7400894933977733,0.73955873935824
15196,0.738129324079231,0.7520095531756493,0.7620443429248617
15197,0.7476940799741241,0.7540610304488968,0.7891745472035224
15198,0.743417640818136,0.7669228309365872,0.7159474971145234
15199,0.7563229921486712,0.7431273135234521,0.7289189443962557
15200,0.7412813815914545,0.7442912765502456,0.7471606052917715
15201,0.7493978452701064,0.7545174704428186,0.7833566657564799
15202,0.7558714532459536,0.7312374726169952,0.7313949938076273
15203,0.7474748355016473,0.6796680146275303,0.747199367713708
15204,0.753105235504069,0.7543108900023358,0.704391987600285
15205,0.7402717481911376,0.7514815038781367,0.7613346590944711
15206,0.7240494471604875,0.762083002016775,0.7316099194239004
15207,0.7425754310082651,0.7181223861562758,0.7275587748999249
15208,0.7550849385983267,0.725990719966013,0.7501613670683321
15209,0.7577275211904061,0.7217341158367383,0.758023878050811
15210,0.7446263372584373,0.7492650835900271,0.7395766944090271
15211,0.7532794976633471,0.7306379222067472,0.7168069606452067
15212,0.7549676901541639,0.7503379718777483,0.723506428646268
15213,0.7581946068141727,0.7395281503512177,0.7509511412707618
15214,0.7528565079780032,0.7580572602816205,0.7281869192590725
15215,0.7425408891318735,0.7310201429914389,0.7577052515500494
15216,0.7426538010104086,0.7479465870522647,0.7281986187528073
15217,0.7362143231343203,0.7292223247876076,0.7300420995021671
15218,0.7628210561079511,0.7731524561208358,0.7314463762511157
15219,0.7418383113663346,0.7131809259304716,0.7325848839344836
15220,0.7472525676367437,0.7566794866497883,0.7675076461158815
15221,0.763637596819471,0.7444426690785046,0.7392878255904703
15222,0.726134771879914,0.7988121934800437,0.7293435324871066
15223,0.744948159208051,0.7363661176170412,0.7489987732187925
15224,0.7366520843998444,0.7382525293486417,0.7433015225801399
15225,0.7544129098870233,0.7237529708656463,0.7345635162460153
15226,0.7576073608947718,0.7430942031322967,0.730734773898657
15227,0.7546379874141573,0.7447393027420373,0.7405121193854353
15228,0.7510203298960318,0.733107150625352,0.7459981442814444
15229,0.748613744148476,0.7360775989893418,0.7154732967707866
15230,0.7596709472135739,0.7309250097403722,0.7176444189526514
15231,0.7420415107922873,0.7381790674762289,0.709851706414175
15232,0.7464446262205157,0.7273485743096539,0.7462607708183723
15233,0.7715495543870294,0.7641738695469318,0.7564882733184343
15234,0.7581554822189503,0.7364426655756093,0.7276236551649239
15235,0.7580131894760673,0.7374677521891664,0.7360638079099042
15236,0.7463150050793766,0.7579844638402763,0.7544728425818521
15237,0.7358715624112353,0.7710003272689897,0.7455347440079343
15238,0.728415801454991,0.7381769991371766,0.7549079028943371
15239,0.7367726648044741,0.767531937066494,0.7596773306280624
15240,0.7492371767492567,0.7433163667743209,0.7066724544338067
15241,0.7462910972380947,0.765395483717599,0.7582815933782939
15242,0.7348849113483475,0.7609565102062485,0.7308784949257797
15243,0.7381195558620727,0.733391623058531,0.7024016429143113
15244,0.7688528699313064,0.7730248924826606,0.7699700959034512
15245,0.7463997878712789,0.7579952449492485,0.7626608348857256
15246,0.7411168876493348,0.724865870644554,0.7388355613775317
15247,0.7475320636375168,0.7267546843437305,0.7651652202132943
15248,0.7518216091687825,0.7197889282457359,0.7463109492559983
15249,0.7515172832900434,0.6981343028285186,0.7633938382228489
15250,0.7393601519691752,0.7015198468147795,0.7561602685366174
15251,0.7569254287596416,0.7468392884172115,0.7153233999051524
15252,0.7457646384354936,0.776763180118129,0.7756226919353155
15253,0.7457437299921316,0.789171151616183,0.7599814236675397
15254,0.7450908710623236,0.787394736781215,0.7253000055230274
15255,0.7544637252548793,0.7269066039643394,0.7308483935307918
15256,0.7621467820769434,0.7315370245643584,0.6845673302321336
15257,0.7377230426371397,0.7970595186496136,0.7353171362761376
15258,0.742187152294886,0.7355611267688296,0.7620404517155397
15259,0.7560777419463384,0.7842108017677644,0.7399839003380025
15260,0.7586805711412008,0.719358661278121,0.7374072773544486
15261,0.7602621959772057,0.8094746436165853,0.7452841768891323
15262,0.7425055156085075,0.7251579486674329,0.77319939719359
15263,0.7631633977196468,0.7666214124990304,0.725472430688902
15264,0.7404580832148999,0.7363453439559517,0.7388334534914914
15265,0.747434465570316,0.7362126742198465,0.7314376034961169
15266,0.7477736359847553,0.7233147345589632,0.7107045196819836
15267,0.7407711265307239,0.7662407942639333,0.7125586467371064
15268,0.7283933467059234,0.7304687106261627,0.7216708436508286
15269,0.728293949651881,0.7202858888445326,0.7202952138165925
15270,0.740295214591202,0.745857438701648,0.7359548103474075
15271,0.7385080657954545,0.7356666380176117,0.7098005148885552
15272,0.7468325656819184,0.7666441976952544,0.7636787830348577
15273,0.7355133403570938,0.807815758444203,0.6996033138466079
15274,0.7372115387731315,0.799049211950639,0.7140315998274795
15275,0.7610462970988362,0.7395584575952916,0.7355019342354995
15276,0.7448043422240553,0.8015532901034629,0.743040487562007
15277,0.7432574328929888,0.7880579778595493,0.7332125324891482
15278,0.7539637394455206,0.717637895451068,0.7630291706624232
15279,0.7389364459353882,0.7318868485947443,0.7491307115628812
15280,0.762192627099205,0.738354749737122,0.7746659233611457
15281,0.7482209802179429,0.7424035374518639,0.7369034095654221
15282,0.7343452602886992,0.7219369413004438,0.7113031808713133
15283,0.7391566292437979,0.7753615259122852,0.7491244703626486
15284,0.7433740825998918,0.7712199018154308,0.7587205830790866
15285,0.7366052412140282,0.7522223870393193,0.7528315124907945
15286,0.7451117311134864,0.7820901606758006,0.7462457221995036
15287,0.7336314149559072,0.722184629613696,0.7394676792510352
15288,0.7465484923845693,0.754585798519741,0.7119424666844939
15289,0.7507776825754323,0.7722141013449544,0.7338466685058236
15290,0.7539267726235542,0.7588673516788955,0.7832148511824627
15291,0.7363562925777789,0.7365741425161756,0.7169090744417774
15292,0.7578201228496413,0.7348553282577834,0.7212113118003071
15293,0.7425245672482099,0.7392322864529323,0.7529885480557035
15294,0.7459828169073239,0.7740315343146765,0.7302840030490746
15295,0.7363481456126733,0.7592011836864205,0.7478009566363693
15296,0.7447802066299392,0.7259347813873539,0.7402223481023429
15297,0.7383153507337338,0.7614033523387986,0.7479490214664323
15298,0.7582922048813734,0.8170832360480086,0.743868950006893
15299,0.7477712110391804,0.7220078697536876,0.7447282093871683
15300,0.7569536404147508,0.7585043176257138,0.7146124773276893
15301,0.7580453733132162,0.7926970479577219,0.772587098776115
15302,0.7417688374077948,0.7978140432368459,0.710296945736583
15303,0.7461435054279377,0.7413807652960779,0.717822330047188
15304,0.7517573313961693,0.7346618517812316,0.7780262664936229
15305,0.7275915775745836,0.76229956360696,0.7403489118952996
15306,0.7565769371928859,0.7496199762233735,0.7177628637550574
15307,0.7652127484009912,0.718116792520338,0.7390644818428724
15308,0.7460483884334178,0.7806587831723644,0.7468342688961884
15309,0.7463279765136126,0.7443462436287565,0.718153907919917
15310,0.7527544762877808,0.7205819539720542,0.7753891762898419
15311,0.7315050734158924,0.741108614180183,0.7528702883921156
15312,0.7557091136099215,0.7295829063150296,0.7414005483391507
15313,0.7578053252070902,0.7390360762682112,0.7250907033562825
15314,0.7420457647894386,0.7399927619494276,0.7531624876600846
15315,0.7331004009213229,0.7244484626313219,0.7420521751695054
15316,0.7501194089061199,0.7461385190455964,0.7422482956010921
15317,0.7460510491319688,0.7675348109211281,0.7059356868528571
15318,0.7432832196025233,0.7173374362176712,0.7455430778686971
15319,0.7487564560027486,0.7225402426855416,0.7180627316876277
15320,0.7479345695214678,0.7426915872297247,0.7281762100798007
15321,0.7373952674479922,0.7436933265888452,0.753689132711519
15322,0.7338644608198823,0.7519302554407169,0.7173515428268163
15323,0.7495105925445633,0.7708578511598554,0.7490265126955394
15324,0.7458331228106648,0.7673137273387656,0.7279038238758039
15325,0.755966989351863,0.7361686283496236,0.7746424187729123
15326,0.7566295204854951,0.7626804278143874,0.7186379729995657
15327,0.7622443040172737,0.7298508286880016,0.7383496951738717
15328,0.7636384573720779,0.7414578239830985,0.7170882067865411
15329,0.7493136612154638,0.751646664361338,0.7340322244777049
15330,0.7442410041459362,0.7949982057460858,0.7162726145941576
15331,0.7531495776174403,0.7798212240493949,0.7316667039224802
15332,0.731082773481425,0.7214684621222208,0.7479039953123549
15333,0.7586997947197383,0.7990356777298471,0.7271663821902143
15334,0.750902339041055,0.7311854357418734,0.7382930531757573
15335,0.7242310441244632,0.7586846548856954,0.7056917140471866
15336,0.7359046775481911,0.7706282828428568,0.739686790944433
15337,0.7371130898181446,0.7714074892555668,0.7566503789418845
15338,0.7541669388714731,0.7299723466096283,0.7216041061388868
15339,0.7491139356460761,0.7376549833101033,0.7401653478015805
15340,0.7670459047552142,0.7304432800757338,0.7265435815751697
15341,0.7366531971029778,0.8146080294455791,0.7102766224165753
15342,0.7407608848525267,0.7447018823604006,0.7288020785894422
15343,0.7415586357396913,0.7700671742716922,0.7506441993040107
15344,0.7501979535561617,0.7481231446039833,0.7158481469336365
15345,0.7437408126483362,0.7630103238122682,0.6985908767554182
15346,0.7433850155397694,0.747324888671634,0.7135997921250073
15347,0.7474669727068897,0.7246250554794017,0.6990208572127068
15348,0.7395781867674512,0.7196458577926432,0.7389011211029658
15349,0.7364086331843532,0.7916199223052869,0.7588874489641897
15350,0.7391820926539078,0.746769669839047,0.7495234063792257
15351,0.7376797598567307,0.7579413585160072,0.7992871925662285
15352,0.7584091039637405,0.787073406727224,0.7322079989037474
15353,0.7515573914060274,0.772125784265931,0.7582298565510657
15354,0.7497356857120961,0.762140815781405,0.7437441991465903
15355,0.7495232641463074,0.7484813680108665,0.7318140675613324
15356,0.7490096586361492,0.7487897191976203,0.7181861908267615
15357,0.7710570907431455,0.7192887186726508,0.7584548475941312
15358,0.7442667908554705,0.7039486206090374,0.7038238559395513
15359,0.7410383412218364,0.7404719833581905,0.745463356638029
15360,0.735691220046491,0.7481079454524486,0.7424585133924361
15361,0.7478884594833433,0.7368060156510386,0.724191476693309
15362,0.7531169523390737,0.7449009822443221,0.7628365072303938
15363,0.7448256437164357,0.7262550235394729,0.7268901617160634
15364,0.7365516683380505,0.7533352431056445,0.7169727522335296
15365,0.7576243279779802,0.7331138368167155,0.7258114157827593
15366,0.733945129533647,0.7605171354748423,0.7071372439098392
15367,0.7456921722134615,0.7458114331087277,0.7366135190873357
15368,0.7511982473152015,0.7485184126046243,0.762109100754163
15369,0.7515564693693431,0.7694356248892078,0.7385391044842237
15370,0.7342204636166906,0.7420214613388421,0.7619170781447956
15371,0.7426657235336546,0.7505244797187814,0.7612890615367095
15372,0.7513412037465901,0.7346596363915328,0.7482663207154815
15373,0.7355878124133112,0.7568589418571452,0.7182213190267163
15374,0.7301965384803311,0.7480965678887321,0.7181762369234796
15375,0.7142039121989399,0.7282184853439199,0.7664324961917189
15376,0.7339641811733495,0.785653995615806,0.7197843402543327
15377,0.7310980823147875,0.720225384715859,0.7490029352066487
15378,0.7608321929982866,0.7795734390503984,0.7490702893236129
15379,0.7288618910889473,0.724331942191297,0.7010310324980876
15380,0.7248073571039868,0.7832816952842434,0.7428218561793013
15381,0.7581104642438432,0.7303341858855987,0.7325077353251856
15382,0.7427633216008551,0.770917300165484,0.7203521667901478
15383,0.7388523033650587,0.7175340158711496,0.7219115221016834
15384,0.7513932997760484,0.7318603416447604,0.7321307238473327
15385,0.7248729286300806,0.7445251291669565,0.7033006941026175
15386,0.7683014216246329,0.7263821784935185,0.7454197043798529
15387,0.7490343088882453,0.7498399500181688,0.72513060545705
15388,0.7494818282143297,0.7140804754874372,0.7677948249098717
15389,0.7677461451216268,0.7545067522654582,0.736029891447537
15390,0.7522536299258151,0.7430400998470154,0.7244740491912689
15391,0.744560040120778,0.8213123122352229,0.7478062852581813
15392,0.7474154139306137,0.7296699186068664,0.7164113457837383
15393,0.7320555996858815,0.7611462076362789,0.7398367343109999
15394,0.7507255250618965,0.7015913031341421,0.7600400045880432
15395,0.7417619227120923,0.7302005938893792,0.7585292212946371
15396,0.7675573324923521,0.737204495468896,0.7600329758871212
15397,0.7450899490256392,0.7057068335142812,0.7634064327212914
15398,0.7451748079444117,0.7434231723767879,0.7485871586858949
15399,0.7524205729207942,0.794016696999421,0.7427978717811206
15400,0.7319895452342571,0.7635753034398359,0.7522851845053842
15401,0.727398862512863,0.7483171191567037,0.6936859402307849
15402,0.7247712579690554,0.7859680022014308,0.7475973883406208
15403,0.7344283278856676,0.7826074701151225,0.7573109609197496
15404,0.7500711036553745,0.7786262532031012,0.7369501917446126
15405,0.7337929727616408,0.7443945377494873,0.7509946780675827
15406,0.7397585852593016,0.7589810122160902,0.725596179482932
15407,0.7338253622870312,0.7821225921908463,0.7523476032268867
15408,0.7417015272198342,0.760150005404447,0.7235597088146737
15409,0.741703952165409,0.7903599077465202,0.7238675775222795
15410,0.7328282173954196,0.7296977134906415,0.7392667056534954
15411,0.7662809228199704,0.7942407529225888,0.7328651340256604
15412,0.7542233538493287,0.7779064404584478,0.7422193814812174
15413,0.7343627563595737,0.7368868238231916,0.73929531957586
15414,0.737312396276143,0.7715979497677302,0.7182010251805971
15415,0.7489774524691721,0.7214998982250712,0.747938486830554
15416,0.7442908783226228,0.7149946763981568,0.730243331900512
15417,0.7438474102581406,0.7338193314285285,0.7226092461386413
15418,0.7656198991282022,0.7412277759882839,0.7327901688641658
15419,0.7599780832603724,0.7304524398300304,0.7840798215489626
15420,0.7576901613194214,0.7153497163792764,0.6959175302594149
15421,0.7249349397507673,0.7843789379350928,0.7429418505084706
15422,0.7438858619017351,0.7517889427664409,0.7294608370275818
15423,0.7429387202175717,0.7501908193323285,0.7280823629657737
15424,0.7560106912436614,0.7483582044039294,0.727952685350832
15425,0.7514003020181992,0.731672497297385,0.7344523473216177
15426,0.750173903818782,0.7457448463197689,0.751649487360418
15427,0.7528443497017808,0.7331313084676834,0.7347550651236533
15428,0.7372416292964933,0.7911602948400726,0.7556519148745544
15429,0.747430604622183,0.7814394448910776,0.7379581977394646
15430,0.7244054499572956,0.7339040475662804,0.7366002987376742
15431,0.7585570828654656,0.7453080562199259,0.7558682223757259
15432,0.7607306642333593,0.7287178590242529,0.7321335038915402
15433,0.7500029010953148,0.772720302518422,0.715646074550251
15434,0.7569528104574882,0.689555049151456,0.735299238265042
15435,0.7519960857488146,0.7213846074656642,0.7445912000756695
15436,0.7501960352684248,0.7239039609104712,0.7418213549699008
15437,0.7482540860917762,0.7350025498736856,0.7615213341736763
15438,0.7543982718705784,0.7736355256761314,0.7212710049401592
15439,0.7500978384639645,0.7295241919755814,0.7315931594019631
15440,0.7453481480670053,0.7504050666257618,0.7547069500051491
15441,0.7297828269521868,0.726185256845588,0.764813611958495
15442,0.7590157508846397,0.731339734319809,0.7216224885601334
15443,0.7315828774325766,0.7329726057975126,0.7435880829604579
15444,0.7489301194247668,0.7294252897572658,0.746142456840773
15445,0.7363435422537263,0.7191530739424834,0.7174515882089328
15446,0.7590065702291166,0.7746120999109347,0.7641321618643311
15447,0.7158876362718514,0.7438661525836983,0.7466165879783947
15448,0.7576098796972248,0.7737168836874219,0.7310945494674309
15449,0.753923718875985,0.7582200154368355,0.7820235463621553
15450,0.7459097509504262,0.7721001410568931,0.7447223836413042
15451,0.7417342400446493,0.8002193136879704,0.7242114051758438
15452,0.7562057437045084,0.7662426427821792,0.7175596371224984
15453,0.7567372798188725,0.7720546338073795,0.7673744777053771
15454,0.7710093423198937,0.7385617521215471,0.717939806980708
15455,0.7547433393974452,0.7141696256017254,0.7328581525742728
15456,0.7547034109073314,0.7511603976782727,0.7233712966651616
15457,0.7333663538787762,0.7581848675788667,0.7335722267337167
15458,0.7411446623961998,0.7687722375372645,0.7663260051424022
15459,0.7493207903319202,0.7435320339907421,0.737602402702443
15460,0.7445075332454467,0.760519294251171,0.7472890022091807
15461,0.7540242270172006,0.7312007489712601,0.7366160844134645
15462,0.7376755435893518,0.7464401462198956,0.7046154174665606
15463,0.7404205402508766,0.7317518545316622,0.7479282824543295
15464,0.7403348421117192,0.7465354661808431,0.7261574517026792
15465,0.7456338163526666,0.7458425548108211,0.7429317830363471
15466,0.759699250948105,0.7438268496791764,0.7405809544602441
15467,0.7467655958830387,0.7564394403838506,0.7535739633800578
15468,0.754063351612423,0.7362306685624651,0.7533408503511206
15469,0.7479098485221719,0.7415437339848218,0.7264908095165018
15470,0.7459449808002379,0.7359060905370474,0.7324387207800863
15471,0.7362326323632087,0.7574715313932661,0.7250033289484064
15472,0.7647843682610574,0.7216599445736073,0.7277716457414877
15473,0.7409062574053502,0.7354449876944382,0.7576965879816105
15474,0.7432902218446741,0.7551640979878257,0.7551822255226067
15475,0.7500723750538546,0.7479953830452033,0.7039168692102935
15476,0.7481227834134825,0.7259567764878492,0.7262293665586165
15477,0.7491189320540416,0.7222395121825416,0.7554315359343705
15478,0.7470472685197275,0.7535809782744524,0.7503259823490059
15479,0.7464140150418508,0.7363902462877305,0.7480865830675091
15480,0.7583921368805321,0.801829665389875,0.7576020628729372
15481,0.7335526889025387,0.7500059489834585,0.7648426569803278
15482,0.7537919743114749,0.7699639498885722,0.7777073763306435
15483,0.7491376603943193,0.7205562882234463,0.7402374778124142
15484,0.761181007864467,0.7722918969616528,0.7073046843756596
15485,0.7452859235231706,0.7157467400796005,0.7422508531639311
15486,0.7335493569420717,0.76768480857525,0.7254103160000336
15487,0.7592004691428689,0.7341362661697666,0.7435664677548941
15488,0.7529234948665389,0.737578087233431,0.7549321612328981
15489,0.7425237540901961,0.7416744393285288,0.7224231684665374
15490,0.7582904662195069,0.7177629001426971,0.728008969790238
15491,0.7487369852516569,0.7353930284870918,0.7138939641013603
15492,0.7509335489569796,0.7253056334786946,0.7359053188194811
15493,0.7577883581238818,0.7298147157652498,0.7283391228407394
15494,0.7477099810566863,0.7242685188463882,0.772122373290261
15495,0.7499611418639124,0.7286550672001596,0.7766415718360047
15496,0.735229891328766,0.7527382757673068,0.7185495014684982
15497,0.7157158688077416,0.7130125707995254,0.7596755610637314
15498,0.7502793172861473,0.7416024060199831,0.713345405153274
15499,0.7492181251095544,0.7607756505551422,0.7252073925021258
15500,0.7514779229418448,0.7961365391079368,0.7515921136180843
15501,0.7365143782166595,0.7355469273547564,0.7595515442402145
15502,0.7436101087073022,0.7678482828269549,0.7651222875458367
15503,0.7604803744490362,0.764379495692922,0.708580113660846
15504,0.7607279159883599,0.7204639209385884,0.7585718586817466
15505,0.7427565865310232,0.7317628937943217,0.7434984473019461
15506,0.7486384651477718,0.7742961982939394,0.7279274304487445
15507,0.733422445557207,0.7634602339824408,0.732039394474962
15508,0.7438380874161121,0.7792277336275938,0.7508488412030119
15509,0.7697020619835637,0.7588937879309471,0.7607904682875004
15510,0.7524617560101394,0.76043460264465,0.698043558096653
15511,0.7491900010008936,0.7575454250936009,0.8013685217010892
15512,0.739095399261304,0.7379638836947086,0.7448866875206519
15513,0.7452839791730627,0.7473466601508544,0.7190128501851588
15514,0.7495931311538657,0.7376614868358118,0.728873026302289
15515,0.7569446634923828,0.7620350511962345,0.7503806364703192
15516,0.7564914119901696,0.7640402945220834,0.725363324846085
15517,0.7558464089472332,0.7467355048216148,0.8012029600329915
15518,0.7397385383661527,0.7285588233386768,0.720742412652932
15519,0.7354703808761096,0.7547421381332489,0.7631806946120456
15520,0.7549035473225922,0.7041904576176512,0.7539679019497577
15521,0.7583969456875183,0.767865415215151,0.7105347029989042
15522,0.7469889126589324,0.7330139219299778,0.7531289340274264
15523,0.7396945131749296,0.7405697747783571,0.7288119393570384
